33,Stark,14,346.229,1981.97,1988.82,1986.56,18,1
34,Tousart,14,577.057,1967.47,1973.45,1982.4,13,1.92308
0,Andrade,15,1190.45,2021.27,2013.56,2007.16,5,1
1,Bello,15,1998.09,1998.09,1998.09,1998.09,0,0
2,Brunner,15,288.556,2067.18,2051.57,2035.32,20,1
3,Castro,15,1829.3,2025.78,2019.82,2025.78,2,2.5
4,Consbruch,15,1973.64,1973.64,1973.64,1973.64,0,0
5,De_Medina,15,1581.38,1947.41,1947.53,1946.93,3,1
6,Doan,15,1569.96,1927.33,1927.7,1927.24,4,3
7,Edmundsson,15,1973.64,1973.64,1973.64,1973.64,0,0
8,Frommann,15,1973.64,1973.64,1973.64,1973.64,0,0
9,Gebauer,15,1969.35,1969.35,1969.35,1969.35,1,2
10,Hack,15,928.145,1916.26,1925.81,1921.17,8,2.37501
11,Hartel,15,1945.47,1945.47,1945.47,1945.47,0,0
12,Ince,15,1998.09,1998.09,1998.09,1998.09,0,0
13,Kapino,15,1942.71,1405.86,1405.86,1405.86,6,0
14,Klos,15,570.088,1941.76,1942.76,1937.55,14,3
15,Krueger,15,672.648,1908.19,1928.18,1962.28,14,2.92857
16,Kunze,15,953.633,1969.89,1972.12,1969.89,7,2
17,Lasme,15,1278.13,1929.72,1926.6,1923.96,4,2.75
18,Laursen,15,698.933,1981.89,1970.97,1960.97,10,1
19,Nilsson,15,287.488,2060.07,2044.1,2027.67,21,1
20,Okugawa,15,285.486,2040.52,2072.09,2037.9,21,2.33334
21,Ortega_Moreno,15,2026.26,314.995,314.995,314.995,20,0
22,Pieper,15,347.329,2035.81,2016.08,1998.24,19,1
23,Prietl,15,522.46,1991.47,2004.44,1991.47,15,2
24,Ramos,15,1809.05,2010.76,2009.9,2009.03,1,1
25,Rehnen,15,1973.64,1973.64,1973.64,1973.64,0,0
26,Schipplock,15,1961.23,1961.23,1961.23,1961.23,0,0
27,Schopf,15,464.6,1983.71,1992.57,1983.71,14,2
28,Serra,15,764.237,1949.9,1968.63,1994.12,12,3
29,Soukoou,15,1957.8,1957.8,1957.8,1957.8,0,0
30,Van_der_Hoorn,15,1953.06,1953.06,1953.06,1953.06,0,0
31,Vasilladis,15,1071.51,2017.31,2027.71,2017.31,6,2
32,Vlap,15,1966.07,1966.07,1966.07,1966.07,0,0
33,Wimmer,15,453.976,1932.57,1954.41,1974.8,18,2.16667
34,Yabo,15,1979.78,1979.78,1979.78,1979.78,0,0
0,Barreiro,16,329.901,2085.59,2072.42,2085.59,21,2
1,Bell,16,321.69,2044.22,2052.48,2050.42,20,1
2,Boetius,16,866.742,1978.24,1975.84,1978.33,10,2.1
3,Brosinski,16,1299.42,1962.47,1947.54,1956.25,5,1.8
4,Burgzorg,16,2009.08,2009.08,2009.08,2009.08,0,0
5,Burkardt,16,346.016,1988.39,1993.37,1991.55,18,3
6,Caricol,16,1803.87,2008.1,2015.91,2008.1,1,2
7,Dahmen,16,1960.56,1765.35,1765.35,1765.35,1,0
8,Fernandes,16,1961.95,1961.95,1961.95,1961.95,0,0
9,Glatzel,16,1788.67,1983.51,1984.76,1986.24,1,3
10,Hack,16,521.712,2011.34,2006.36,1998.72,14,1
11,Hanin,16,1980.46,1980.46,1980.46,1980.46,0,0
12,Ingvartsen,16,1072.89,1983.41,1978.58,1979.58,8,2.37501
13,Kohr,16,1003.11,2055.32,2043.98,2055.32,9,2
14,Latza,16,1811.85,2011.66,2014.27,2011.66,2,2
15,Lee,16,456.447,1917.01,1897.2,1914.21,17,2.17648
16,Lucoqui,16,798.726,2038.89,2012.51,2012.2,11,1.45455
17,Malong,16,1950.8,1950.8,1950.8,1950.8,0,0
18,Martin,16,709.317,2010.77,2012.98,2010.77,10,2
19,Mwene,16,1882.39,2076.99,2068.55,2076.99,4,2
20,Nebel,16,1611.99,1980.14,1978.45,1980.14,2,2
21,Niakhate,16,394.119,2059.84,2058.22,2050.98,19,1
22,Onisiwo,16,389.213,2030.82,2038.58,2041.24,19,3
23,Papela,16,1980.46,1980.46,1980.46,1980.46,0,0
24,Quaison,16,1777.94,1969.91,1970.2,1970.11,2,3
25,St_Juste,16,802.095,2031.76,2030.87,2026.73,12,1
26,Stach,16,640.319,2015.03,2017,2015.03,11,2
27,Stoger,16,1773.33,1968.52,1968.81,1968.71,1,3
28,Szalai,16,1617.27,1985.35,1981.87,1974.87,3,3
29,Tauer,16,1454.4,1977.6,1972.25,1977.6,3,2
30,Widmer,16,314.61,2008.22,2035.26,2024.22,18,1.72221
31,Zentner,16,2031.42,288.904,288.904,288.904,22,0
0,Aydin,17,1786.61,1990.98,2001.37,1990.98,2,2
1,Becker,17,1485.53,2015.74,2017.43,2018.97,3,1.33333
2,Bentaleb,17,1978,1978,1978,1978,0,0
3,Boujellab,17,1989.37,1989.37,1989.37,1989.37,0,0
4,Bozdogan,17,2024.35,2024.35,2024.35,2024.35,0,0
5,Calhanoglu,17,1985.62,1985.62,1985.62,1985.62,0,0
6,Fahrmann,17,1997.17,1472.97,1472.97,1472.97,4,0
7,Flick,17,1592.32,1965.82,1975.41,1965.82,2,2
8,Harit,17,1446.34,1981.03,1997.02,1997.48,4,2.5
9,Hoppe,17,1620.91,1992.72,1996.01,1994.19,2,2.5
10,Huntelaar,17,1632.64,2009.69,2017.06,2028.15,3,3
11,Idrizi,17,1586.09,1958.13,1967.72,1958.13,2,2
12,Kolasinac,17,1780.99,1973.41,1972.62,1973.41,2,2
13,Ludewig,17,1992.82,1992.82,1992.82,1992.82,0,0
14,Mascarell,17,1953.56,1953.56,1953.56,1953.56,1,2
15,Mendyl,17,1811.33,2001.64,2004.25,2005.46,1,1
16,Mercan,17,2012.16,2012.16,2012.16,2012.16,0,0
17,Mustafi,17,1475.12,2000.06,2003.63,2004.7,4,1
18,Nastasic,17,1982.86,1982.86,1982.86,1982.86,0,0
19,Paciencia,17,1973.89,1973.89,1973.89,1973.89,1,3
20,Raman,17,1963.41,1963.41,1963.41,1963.41,0,0
21,Ronnow,17,1789.23,1984.82,1987.33,1984.82,1,2
22,Sane,17,1461.05,1988.51,1992,1989.35,3,1.33333
23,Skrzybski,17,2002.05,2002.05,2002.05,2002.05,0,0
24,Stambouli,17,1798.04,1995.75,2002.14,2012.2,2,2
25,Thiaw,17,2001.31,2001.31,2001.31,2001.31,1,1
26,William,17,1787.66,1983.07,1985.59,1983.07,1,2
0,Antwi-Adjei,18,847.876,1941.9,1943.63,1941.9,11,2.90909
1,Asano,18,1031.83,1931.25,1941.92,1944.42,6,2.83333
2,Bella_Kotchap,18,449.973,1999.84,1955.97,1924.93,18,1
3,Blum,18,1947.87,1947.87,1947.87,1947.87,2,3
4,Bockhorn,18,1150.4,1972.6,1948.87,1932.98,8,1.25
5,Bonga,18,1564.48,1923.86,1928.41,1934.88,2,3
6,Chibsah,18,1920.64,1920.64,1920.64,1920.64,0,0
7,Decarli,18,1920.64,1920.64,1920.64,1920.64,0,0
8,Drewes,18,1920.38,1557.43,1557.43,1557.43,3,0
9,Eisfeld,18,1721.46,1909.66,1910.74,1909.66,2,2.5
10,Ekincier,18,1920.64,1920.64,1920.64,1920.64,0,0
11,Esser,18,1904.31,1381.79,1381.79,1381.79,7,0
12,Gamboa,18,747.734,2001.78,1954.1,1922.5,13,1
13,Hartwig,18,1920.64,1920.64,1920.64,1920.64,0,0
14,Holtmann,18,337.326,1949.12,1972.36,2001.34,21,3
15,Lampropoulos,18,845.017,1965.04,1945.94,1931.76,8,1
16,Leitsch,18,609.074,2004.11,1956.87,1924.84,15,1
17,Locadia,18,1317.07,2007.17,2017.5,2032.33,4,3
18,Loewen,18,1075.9,2017.85,2029.45,2017.85,6,2
19,Losilla,18,302.532,1989.36,2051.34,1989.36,22,2
20,Masovic,18,933.238,1984.59,1955.63,1935.89,7,1
21,Osterhage,18,1462.87,2018.08,2034.09,2018.08,3,2
22,Pantovic,18,552.101,1941.47,1970.83,1951.64,13,2.53846
23,Polter,18,582.491,2008.25,2015,2019.13,12,3
24,Rexhbecaj,18,317.762,2084.15,2137.02,2084.15,19,2
25,Riemann,18,2039.24,369.295,369.295,369.295,19,0
26,Soares,18,271.427,2035.5,1973.66,1930.16,21,1
27,Stafylidis,18,864.155,2002.48,1991.77,1982.54,8,1
28,Tesche,18,1033.24,1939.38,1959.12,1939.38,10,2
29,Weilandt,18,1920.64,1920.64,1920.64,1920.64,0,0
30,Zoller,18,1044.85,1938.74,1948.72,1961.93,10,3
31,Zulj,18,1583.27,1954.47,1963.78,1954.47,5,2.6
0,Abiama,19,1270.86,1924.58,1931.31,1940.26,4,3
1,Asta,19,1728.78,1911.73,1915.82,1917.94,1,1
2,Barry,19,1730.51,1912.63,1916.26,1918.11,1,1
3,Bauer,19,508.486,1970.08,1948.26,1930.72,17,1
4,Berggreen,19,1918.77,1918.77,1918.77,1918.77,0,0
5,Burchert,19,1982.68,411.512,411.512,411.512,19,0
6,Cavar,19,1918.77,1918.77,1918.77,1918.77,0,0
7,Christiansen,19,872.999,2028.61,2044.68,2028.61,8,2
8,Dudziak,19,613.505,1926.04,1939.13,1959.01,13,2.76923
9,Ernst,19,1576.37,1937.89,1943.17,1950.81,5,2.6
10,Funk,19,1919.23,1408.65,1408.65,1408.65,3,0
11,Green,19,948.421,1966.03,1986.8,1966.03,11,2.27273
12,Griesbeck,19,433.92,2052.24,2042.87,2042.27,15,1.4
13,Hrgota,19,307.947,1960.93,1979.56,2008.35,22,2.95454
14,Itter,19,929.744,1936.54,1927.1,1919.78,8,1.125
15,Jung,19,1729.77,1916.11,1917.05,1917.26,1,1
16,Kehr,19,1918.77,1918.77,1918.77,1918.77,0,0
17,Leweling,19,835.804,1926.91,1935.69,1953.94,8,2.875
18,Linde,19,1981.09,1782.22,1782.22,1782.22,1,0
19,Mavraj,19,1918.77,1918.77,1918.77,1918.77,0,0
20,Meyerhofer,19,336.469,1994.4,1961.34,1936.44,21,1.04762
21,Nielsen,19,632.033,1958.2,1973.3,1991.74,15,2.86666
22,Pululu,19,1989.11,1989.11,1989.11,1989.11,0,0
23,Raschl,19,1991.33,1991.33,1991.33,1991.33,0,0
24,Seguin,19,306.089,1980.94,2013.11,1980.94,22,2
25,Stach,19,1419.04,1932.64,1932.75,1932.64,6,2
26,T.Tillman,19,553.559,1935.9,1943.32,1924.87,12,2.08333
27,Viergever,19,711.768,2026.73,2019.14,2011,10,1
28,Willems,19,640.363,2029.18,2014.78,2002.23,11,1
0,Ambrosius,20,1934.38,1934.38,1934.38,1934.38,3,1
1,David,20,1946.49,1946.49,1946.49,1946.49,0,0
2,Gjasula,20,1930.95,1929.2,1928.2,1929.2,2,2
3,Gyamerah,20,1747.67,1924.14,1930.94,1934.67,2,1.5
4,Heil,20,1946.49,1946.49,1946.49,1946.49,0,0
5,Heuer_Fernandes,20,1946.49,1946.49,1946.49,1946.49,0,0
6,Heyer,20,1739.82,1915.41,1922.21,1925.95,4,1.25
7,Hunt,20,1917.52,1915.78,1914.78,1915.78,4,2
8,Jatta,20,1753.5,1939.41,1934.61,1939.41,2,2.5
9,Kinsombi,20,1747.67,1932.93,1928.13,1932.93,2,2
10,Kittel,20,1742.7,1925.56,1919.97,1922.89,5,2.8
11,Kwarteng,20,1946.49,1946.49,1946.49,1946.49,0,0
12,Leibold,20,1743.06,1920.62,1926.24,1928.93,5,1.2
13,Leistner,20,1761.06,1940.63,1946.25,1948.92,3,1
14,Meissner,20,1717.71,1905.46,1907.79,1911.13,1,3
15,Narey,20,1948.4,1946.54,1945.76,1943.89,1,3
16,Onana,20,1756.59,1942.84,1938.04,1942.84,1,2
17,Terodde,20,1742.7,1931.36,1932.92,1934.38,5,3
18,Vagnoman,20,1936.27,1937.86,1936.69,1935.64,4,1
19,Van_Drongelen,20,1948.4,1949.99,1948.82,1947.77,1,1
20,Wintzheimer,20,1934.53,1932.68,1931.88,1930,3,3
0,Arslan,21,1755.04,1954.04,1964.4,1954.04,12,0.166667
1,Awuku,21,1943.6,1943.6,1943.6,1943.6,0,0
2,Bartels,21,1297.21,1954.12,1960.03,1978.56,6,2.66667
3,Dahne,21,1944.74,1296.66,1296.66,1296.66,7,0
4,Dehm,21,1584.89,1940.66,1943.64,1944.41,4,1
5,Gelios,21,1943.6,1943.6,1943.6,1943.6,0,0
6,Girth,21,1753.56,1944.08,1945.37,1946.95,1,3
7,Hauptmann,21,1765.36,1949.53,1942.93,1949.53,4,2
8,Ignjovski,21,1943.6,1943.6,1943.6,1943.6,0,0
9,Kirkeskov,21,1943.6,1943.6,1943.6,1943.6,0,0
10,Komenda,21,1945.5,1945.3,1945.02,1944.51,1,1
11,Lorenz,21,1296.58,1944.12,1948.51,1949.41,7,1
12,Mees,21,1947.39,1947.39,1947.39,1947.39,1,2
13,Meffert,21,1299.71,1951.62,1945.58,1951.62,7,2
14,Muhling,21,1430.04,1945.68,1946.23,1945.68,3,2
15,Neumann,21,1588.64,1947.04,1948.45,1948.61,3,1
16,Porath,21,1758.55,1951.36,1957.93,1968.3,2,2.5
17,Reese,21,1435.54,1950.14,1949.46,1957.61,5,2.6
18,Sterner,21,1943.6,1943.6,1943.6,1943.6,0,0
19,Thesker,21,1943.6,1943.6,1943.6,1943.6,0,0
20,Van_den_Bergh,21,1295.33,1942.42,1947.09,1948.5,6,1
21,Wahl,21,1296.58,1944.12,1948.51,1949.41,7,1
0,Appelkamp,22,1586.45,1954.2,1961.07,1952.32,2,2.5
1,Bodzek,22,1611.43,1976.65,1975.5,1976.65,5,2
2,Borrello,22,1928.97,1928.97,1928.97,1928.97,1,2
3,Danso,22,1595.85,1941.23,1949.9,1954.06,6,1
4,Gul,22,1946.39,1946.39,1946.39,1946.39,0,0
5,Hartherz,22,1946.39,1946.39,1946.39,1946.39,0,0
6,Hennings,22,1946.39,1946.39,1946.39,1946.39,0,0
7,Hoffmann,22,1946.39,1946.39,1946.39,1946.39,0,0
8,Iyoha,22,1755.77,1948.08,1951.18,1955.79,1,3
9,Karaman,22,1586.45,1940.81,1935.51,1948.52,2,2.5
10,Kastenmeier,22,1943.15,1596.45,1596.45,1596.45,6,0
11,Klarer,22,1755.77,1957.43,1952.01,1948.41,1,1
12,Klaus,22,1602.22,1966.92,1969.43,1972.77,5,2.6
13,Koutris,22,1595.85,1941.23,1949.9,1954.06,6,1
14,Kownacki,22,1765.29,1955.19,1957.97,1961.47,5,3
15,Krajnc,22,1768.79,1930.2,1944.28,1952.05,5,1
16,Ofori,22,1946.39,1946.39,1946.39,1946.39,0,0
17,Peterson,22,1948.4,1947.54,1947.45,1947.54,4,2.25
18,Piotrowski,22,1928.97,1928.97,1928.97,1928.97,1,2
19,Pledl,22,1946.39,1946.39,1946.39,1946.39,0,0
20,Prib,22,1770.4,1951.66,1943.15,1951.66,5,2
21,Siebert,22,1946.39,1946.39,1946.39,1946.39,0,0
22,Sobottka,22,1767.81,1966.47,1973.74,1966.47,5,2
23,Touglo,22,1946.39,1946.39,1946.39,1946.39,0,0
24,Wolf,22,1946.39,1946.39,1946.39,1946.39,0,0
25,Zimmermann,22,1595.85,1941.23,1949.9,1954.06,6,1
0,Burnic,23,1944.45,1944.45,1944.45,1944.45,0,0
1,Busch,23,1573.88,1932.41,1932.99,1932.65,6,1.16667
2,Eicher,23,1919.49,1919.49,1919.49,1919.49,0,0
3,Fohrenbach,23,1575.02,1933.83,1934.41,1934.07,6,1
4,Geipl,23,1928.31,1928.31,1928.31,1928.31,1,2
5,Husing,23,1575.02,1943.17,1941.16,1940.93,6,1.33333
6,Kerschbaumer,23,1583.78,1950.91,1957.19,1955.07,2,2.5
7,Kleindienst,23,1759.54,1950.37,1951.52,1952.87,5,3
8,Kuehlwetter,23,1577.34,1929.31,1934.83,1938.44,5,2.6
9,Leipertz,23,1752.18,1942.21,1943.36,1944.71,5,2.2
10,Mainka,23,1744.82,1941.41,1937.63,1935.02,5,1
11,Mohr,23,1941.83,1941.83,1941.83,1941.83,4,2
12,Mollo,23,1754.87,1946.21,1947.99,1950.37,1,3
13,Muller,23,1942.67,1745.79,1745.79,1745.79,5,0
14,Pick,23,1944.45,1944.45,1944.45,1944.45,0,0
15,Ramusovic,23,1944.45,1944.45,1944.45,1944.45,0,0
16,Rittmueller,23,1944.45,1944.45,1944.45,1944.45,0,0
17,Schimmer,23,1754.87,1940.33,1935.05,1940.33,1,2
18,Schnatterer,23,1754.87,1940.33,1935.05,1940.33,1,2
19,Schoeppner,23,1766.71,1962.66,1967.17,1962.66,4,2
20,Sessa,23,1941.76,1941.76,1941.76,1941.76,2,2.5
21,Stark,23,1944.45,1944.45,1944.45,1944.45,0,0
22,Steurer,23,1944.45,1944.45,1944.45,1944.45,0,0
23,Theuerkauf,23,1754.87,1940.33,1935.05,1940.33,1,2
24,Thiel,23,1942.63,1754.87,1754.87,1754.87,1,0
25,Thomalla,23,1588.83,1947.8,1956.67,1954.43,5,2.4
0,Aremu,24,1929.93,1929.93,1929.93,1929.93,1,2
1,Avevor,24,1943.45,1943.45,1943.45,1943.45,0,0
2,Becker,24,1780.42,1962.26,1952.66,1962.26,5,2
3,Benatelli,24,1617.95,1968.4,1950.24,1968.4,5,2
4,Brodersen,24,1943.45,1943.45,1943.45,1943.45,0,0
5,Buballa,24,1943.45,1943.45,1943.45,1943.45,0,0
6,Buchtmann,24,1943.45,1943.45,1943.45,1943.45,0,0
7,Burgstaller,24,1591.23,1947.74,1940.68,1927.78,5,3
8,Coordes,24,1943.45,1943.45,1943.45,1943.45,0,0
9,Daschner,24,1943.45,1943.45,1943.45,1943.45,0,0
10,Dittgen,24,1764.83,1953.95,1950.59,1944.4,2,3
11,Dzwigala,24,1946.9,1946.9,1946.9,1946.9,1,1
12,Knoll,24,1943.45,1943.45,1943.45,1943.45,0,0
13,Kyereh,24,1601.12,1959.93,1952.89,1939.99,6,3
14,Lawrence,24,1593.51,1931.51,1943.95,1950.73,5,1
15,Makienok,24,1943.45,1943.45,1943.45,1943.45,0,0
16,Matanovic,24,1943.45,1943.45,1943.45,1943.45,0,0
17,Miyaichi,24,1943.45,1943.45,1943.45,1943.45,0,0
18,Ohlsson,24,1943.45,1943.45,1943.45,1943.45,0,0
19,Paqarada,24,1596.3,1934.95,1947.4,1954.18,6,1
20,Reginiussen,24,1941.28,1941.28,1941.28,1941.28,1,1
21,Smarsch,24,1894.97,1713.39,1713.39,1713.39,1,0
22,Smith,24,1943.45,1943.45,1943.45,1943.45,0,0
23,Stojanovic,24,1940.02,1769.06,1769.06,1769.06,5,0
24,Viet,24,1753.87,1936.05,1927.5,1936.05,1,2
25,Wieckhoff,24,1943.45,1943.45,1943.45,1943.45,0,0
26,Zalazar,24,1607,1954.88,1936.72,1954.88,6,2
27,Zander,24,1596.3,1934.95,1947.4,1954.18,6,1
28,Ziereis,24,1598.06,1937.12,1949.56,1956.34,5,1
0,Amaechi,25,1930.63,1930.63,1930.63,1930.63,0,0
1,Batmaz,25,1564.53,1935.44,1950.06,1935.44,3,2.33333
2,Bormuth,25,1930.63,1930.63,1930.63,1930.63,0,0
3,Breithaupt,25,1566.81,1939.35,1956.58,1939.35,5,2
4,Carlson,25,1930.63,1930.63,1930.63,1930.63,0,0
5,Choi,25,1920.37,1920.37,1920.37,1920.37,2,2
6,Dinger,25,1930.63,1930.63,1930.63,1930.63,0,0
7,FEHLER,25,1930.63,1930.63,1930.63,1930.63,0,0
8,Froede,25,1930.63,1930.63,1930.63,1930.63,0,0
9,Gersbeck,25,1936.71,1579.96,1579.96,1579.96,6,0
10,Goller,25,1932.51,1931.25,1931.34,1930.91,1,3
11,Gondorf,25,1568.25,1941.14,1958.35,1941.14,6,2
12,Gordon,25,1932.51,1937.01,1934.37,1932.46,1,1
13,Groiá,25,1930.63,1930.63,1930.63,1930.63,0,0
14,Gueye,25,1932.51,1931.25,1931.34,1930.91,1,3
15,Hanek,25,1930.63,1930.63,1930.63,1930.63,0,0
16,Heise,25,1577.91,1929.41,1933.01,1934.14,5,1
17,Hofmann,25,1567.18,1931.39,1945.95,1968.54,5,3
18,Jung,25,1587.03,1940.68,1944.27,1945.39,4,1
19,Kobald,25,1579.43,1935.8,1936.76,1935.97,6,1
20,Kother,25,1920.37,1920.37,1920.37,1920.37,2,2
21,Kuster,25,1930.63,1930.63,1930.63,1930.63,0,0
22,Lorenz,25,1934.39,1933.23,1934.16,1932.89,2,2.5
23,Pisot,25,1930.63,1930.63,1930.63,1930.63,0,0
24,Rabold,25,1930.63,1930.63,1930.63,1930.63,0,0
25,Thiede,25,1567.46,1943.68,1956.52,1939.12,5,1.6
26,Trivunic,25,1930.63,1930.63,1930.63,1930.63,0,0
27,Wanitzek,25,1568.25,1938.89,1954.44,1938.54,6,2.16667
0,Akolo,26,1945.13,1945.13,1945.13,1945.13,1,3
1,Ananou,26,1947.48,1947.48,1947.48,1947.48,3,1
2,Buergy,26,1931.53,1931.53,1931.53,1931.53,0,0
3,Collins,26,1594.45,1924.35,1941.54,1951.16,6,1
4,Correia,26,1947.73,1947.73,1947.73,1947.73,1,1
5,Doerfler,26,1581.5,1908.36,1925.56,1935.19,3,1
6,Heller,26,1931.53,1931.53,1931.53,1931.53,0,0
7,Huenemeier,26,1931.53,1931.53,1931.53,1931.53,0,0
8,Huth,26,1941.67,1941.67,1941.67,1941.67,1,0
9,Ingelsson,26,1743.12,1942.07,1952.44,1942.07,1,2
10,Justvan,26,1589.32,1953.16,1953.93,1953.16,6,2.16667
11,Nkaka,26,1594.45,1924.35,1941.54,1951.16,6,1
12,Okoroji,26,1931.53,1931.53,1931.53,1931.53,0,0
13,Owusu,26,1931.53,1931.53,1931.53,1931.53,0,0
14,Proeger,26,1931.53,1931.53,1931.53,1931.53,0,0
15,Schallenberg,26,1594.73,1959.83,1960.6,1959.83,6,2
16,Schonlau,26,1581.29,1908.09,1925.29,1934.92,5,1
17,Schulze,26,1931.53,1931.53,1931.53,1931.53,0,0
18,Srbeny,26,1587.55,1954,1961.41,1972.62,6,3
19,Terrazzino,26,1931.53,1931.53,1931.53,1931.53,0,0
20,Thalhammer,26,1745.18,1925.23,1915.61,1925.23,3,2
21,Vasiliadis,26,1952.36,1952.36,1952.36,1952.36,1,2
22,Zingerle,26,1916.27,1586.83,1586.83,1586.83,5,0
0,Ballas,27,1588.87,1924.89,1938.35,1945.74,5,1
1,Baumgart,27,1928.64,1928.64,1928.64,1928.64,0,0
2,Breitkreuz,27,1581.59,1915.9,1929.36,1936.75,5,1
3,Bussmann,27,1748.57,1918.54,1928.15,1933.57,4,1.25
4,Cacutalua,27,1928.64,1928.64,1928.64,1928.64,0,0
5,Fandrich,27,1581.97,1927.07,1910.85,1927.07,4,2
6,Gnjatic,27,1922.08,1922.08,1922.08,1922.08,2,2
7,Gonther,27,1593.67,1930.81,1944.27,1951.65,6,1
8,Haertel,27,1928.64,1928.64,1928.64,1928.64,0,0
9,Hochscheidt,27,1917.16,1917.16,1917.16,1917.16,1,3
10,Jeck,27,1928.64,1928.64,1928.64,1928.64,0,0
11,Jonjic,27,1928.64,1928.64,1928.64,1928.64,0,0
12,Kalig,27,1928.64,1928.64,1928.64,1928.64,0,0
13,Klewin,27,1943.92,1943.92,1943.92,1943.92,1,0
14,Maennel,27,1916.87,1582,1582,1582,5,0
15,Majetschak,27,1928.64,1928.64,1928.64,1928.64,0,0
16,Nazarov,27,1563.05,1903.73,1887.49,1903.73,6,2.66667
17,Riese,27,1580.1,1924.75,1908.53,1924.75,5,2
18,Rizzuto,27,1928.64,1928.64,1928.64,1928.64,0,0
19,Samson,27,1915.84,1915.84,1915.84,1915.84,1,2
20,Strauss,27,1763.09,1947.04,1950.88,1952.84,5,1.2
21,Testroet,27,1563.05,1921.19,1924.74,1929.54,6,3
22,Zolinski,27,1572.88,1933.31,1936.87,1941.67,4,3
23,Zulechner,27,1928.64,1928.64,1928.64,1928.64,0,0
0,Basdas,28,1740.76,1930.82,1929.33,1928.1,1,1
1,Bijol,28,1729.23,1926.55,1935.86,1926.55,5,2
2,Doumbouya,28,1926.71,1926.71,1926.71,1926.71,0,0
3,Duksch,28,1431.22,1945.24,1945.36,1943.84,6,3
4,Elez,28,1404.65,1944.46,1926.49,1916.07,6,1.33333
5,Evina,28,1926.71,1926.71,1926.71,1926.71,0,0
6,Falette,28,1550.34,1939.49,1922.17,1911.1,4,1
7,Franke,28,1896.78,1896.78,1896.78,1896.78,4,1
8,Frantz,28,1739.25,1932.72,1937.61,1932.72,1,2
9,Gudra,28,1926.71,1926.71,1926.71,1926.71,0,0
10,Hansen,28,1962.08,1569.13,1569.13,1569.13,2,0
11,Hult,28,1554.83,1925.59,1917.16,1911.42,5,1
12,Kaiser,28,1742.81,1929.48,1928.83,1929.48,4,2
13,Lamti,28,1926.71,1926.71,1926.71,1926.71,0,0
14,Maina,28,1757.01,1952.45,1957.34,1952.45,2,2.5
15,Muroya,28,1546.21,1914.94,1906.51,1900.78,6,1
16,Muslija,28,1434.57,1965.02,1978.58,1965.02,7,2.28571
17,Ochs,28,1560.52,1931.59,1945.79,1931.59,3,1.66667
18,Ratajczak,28,1926.71,1926.71,1926.71,1926.71,0,0
19,Stehle,28,1926.71,1926.71,1926.71,1926.71,0,0
20,Sulejmani,28,1926.47,1926.47,1926.47,1926.47,1,3
21,Tarnat,28,1926.71,1926.71,1926.71,1926.71,0,0
22,Twumasi,28,1926.71,1926.71,1926.71,1926.71,0,0
23,Weydandt,28,1445.82,1965.24,1965.39,1963.87,6,3
0,Arslan,29,1930.43,1930.43,1930.43,1930.43,0,0
1,Bader,29,1587.7,1950.93,1950.04,1948.81,6,1
2,Berko,29,1974.15,1974.15,1974.15,1974.15,4,3
3,Campo,29,1930.43,1930.43,1930.43,1930.43,0,0
4,Clemens,29,1741.38,1932.32,1935.74,1940.87,1,3
5,Crosthwaite,29,1930.43,1930.43,1930.43,1930.43,0,0
6,Dursun,29,1608.29,1975.6,1978.94,1983.35,6,3
7,Herrmann,29,1930.43,1930.43,1930.43,1930.43,0,0
8,Hoehn,29,1587.7,1950.93,1950.04,1948.81,6,1
9,Holland,29,1587.7,1950.93,1950.04,1948.81,6,1
10,Honsak,29,1588.42,1951.09,1954.42,1958.81,4,3
11,Isherwood,29,1930.43,1930.43,1930.43,1930.43,0,0
12,Kempe,29,1962.53,1962.53,1962.53,1962.53,3,3
13,Klaus,29,1930.36,1930.36,1930.36,1930.36,2,0
14,Mai,29,1578.17,1939.16,1938.27,1937.05,5,1
15,Mehlem,29,1582.26,1949.86,1957.31,1949.86,3,2.33333
16,Palsson,29,1614.42,1989.55,1997.02,1989.55,6,2
17,Pfeiffer,29,1942.15,1942.15,1942.15,1942.15,1,1
18,Platte,29,1930.43,1930.43,1930.43,1930.43,0,0
19,Rapp,29,1611.24,1985.62,1993.09,1985.62,5,2
20,Schnellhardt,29,1934.34,1934.34,1934.34,1934.34,1,2
21,Schuhen,29,1951.82,1588.29,1588.29,1588.29,4,0
22,Seydel,29,1930.43,1930.43,1930.43,1930.43,0,0
23,Skarke,29,1765.3,1954.45,1954.36,1953.62,3,3
24,Stanilewicz,29,1930.43,1930.43,1930.43,1930.43,0,0
25,Vogler,29,1930.43,1930.43,1930.43,1930.43,0,0
26,Wittek,29,1930.43,1930.43,1930.43,1930.43,0,0
27,Zehnder,29,1930.43,1930.43,1930.43,1930.43,0,0
0,Besong,30,1928.48,1928.48,1928.48,1928.48,0,0
1,Borkowski,30,1923.23,1923.23,1923.23,1923.23,2,3
2,Dovedan,30,1756.21,1945.73,1944.45,1941.75,2,3
3,Fruechtl,30,1928.48,1928.48,1928.48,1928.48,0,0
4,Geis,30,1769.94,1962.08,1961.75,1962.08,5,2
5,Goden,30,1928.48,1928.48,1928.48,1928.48,0,0
6,Handwerker,30,1765.25,1962.34,1959.77,1957.88,5,1
