1309,Frommann,15,1972.14,1972.14,0,0,0
9459,Gebauer,15,1967.85,1967.85,0,0,0
69,Hack,15,1914.76,1919.67,0,0,0
5938,Hartel,15,1943.97,1943.97,0,0,0
2090,Ince,15,1996.59,1996.59,0,0,0
895,Kapino,15,1941.21,1404.36,0,0,0
7955,Klos,15,1940.26,1936.05,0,0,0
8694,Krueger,15,1906.69,1960.78,0,0,0
4555,Kunze,15,1975.565,1961.321,2,0.498542,0.4961885
2885,Lasme,15,1928.22,1922.46,0,0,0
4284,Laursen,15,1991.272,1954.85,2,0.05370967,0.2792735
1923,Nilsson,15,2069.483,2021.582,2,0.3356493,0.2781709
7567,Okugawa,15,2040.954,2025.839,2,0.1564633,0.8009561
524,Ortega_Moreno,15,2040.394,311.995,2,0.4967056,0
7577,Pieper,15,2034.31,1996.74,0,0,0
2272,Prietl,15,1989.97,1989.97,0,0,0
4040,Ramos,15,2020.121,2002.806,2,0.6569297,0.2747445
9343,Rehnen,15,1972.14,1972.14,0,0,0
6297,Schipplock,15,1959.73,1959.73,0,0,0
4592,Schopf,15,1986.013,1972.544,2,0.5016438,0.6693918
1439,Serra,15,1948.457,1980.669,2,0.5,0.9009367
3867,Soukoou,15,1956.3,1956.3,0,0,0
4200,Van_der_Hoorn,15,1951.56,1951.56,0,0,0
1182,Vasilladis,15,2022.864,2008.673,2,0.4997593,0.5039854
5144,Vlap,15,1964.57,1964.57,0,0,0
7796,Wimmer,15,1932.734,1962.506,2,0.8484819,0.8131434
2771,Yabo,15,1978.28,1978.28,0,0,0
178,Barreiro,16,2084.09,2084.09,0,0,0
9946,Bell,16,2036.15,2054.106,2,0.8640944,0.2702354
4231,Boetius,16,1976.74,1976.83,0,0,0
9731,Brosinski,16,1960.97,1954.75,0,0,0
7004,Burgzorg,16,2007.58,2007.58,0,0,0
7068,Burkardt,16,1983.432,2006.379,2,0.7825655,0.7588222
4717,Caricol,16,2006.6,2006.6,0,0,0
5006,Dahmen,16,1959.06,1763.85,0,0,0
211,Fernandes,16,1960.45,1960.45,0,0,0
8248,Glatzel,16,1982.01,1984.74,0,0,0
549,Hack,16,2003.285,2002.665,2,0.5040923,0.2869912
